StudentID,AttendancePercentage,AverageScore,FeeStatus,LMS_Logins_Per_Week,MidtermGrade,ScholarshipHolder,Target,Email,Phone,ReportingPeriod
SID_2024202,71,59.9,Paid,9,75.35,1,Enrolled,hannah96@example.net,(759)678-9199,3
SID_2024202,73,60.84,Paid,9,75.35,1,Enrolled,hannah96@example.net,(759)678-9199,4
SID_2024203,89,80.92,Paid,6,74.81,0,Graduate,weaverdarryl@example.org,779-306-6553,1
SID_2024203,89,82.74,Paid,6,74.81,0,Graduate,weaverdarryl@example.org,779-306-6553,2
SID_2024203,90,83.02,Paid,6,74.81,0,Graduate,weaverdarryl@example.org,779-306-6553,3
SID_2024203,95,84.7,Paid,6,74.81,0,Graduate,weaverdarryl@example.org,779-306-6553,4
SID_2024204,94,77.02,Paid,4,76.26,0,Enrolled,julie02@example.org,(269)493-4028x276,1
SID_2024204,88,83.1,Paid,4,76.26,0,Enrolled,julie02@example.org,(269)493-4028x276,2
SID_2024204,94,83.51,Paid,4,76.26,0,Enrolled,julie02@example.org,(269)493-4028x276,3
SID_2024204,93,78.63,Paid,4,76.26,0,Enrolled,julie02@example.org,(269)493-4028x276,4
SID_2024205,68,68.95,Paid,5,77.9,0,Enrolled,sampsonscott@example.net,001-388-697-8312x224,1
SID_2024205,68,68.71,Paid,5,77.9,0,Enrolled,sampsonscott@example.net,001-388-697-8312x224,2
SID_2024205,73,73.34,Paid,5,77.9,0,Enrolled,sampsonscott@example.net,001-388-697-8312x224,3
SID_2024205,74,66.92,Paid,5,77.9,0,Enrolled,sampsonscott@example.net,001-388-697-8312x224,4
SID_2024206,80,63.06,Due,3,65.63,0,Enrolled,wglover@example.net,+1-898-584-2703,1
SID_2024206,79,60.12,Due,3,65.63,0,Enrolled,wglover@example.net,+1-898-584-2703,2
SID_2024206,74,64.42,Due,3,65.63,0,Enrolled,wglover@example.net,+1-898-584-2703,3
SID_2024206,77,63.96,Due,3,65.63,0,Enrolled,wglover@example.net,+1-898-584-2703,4
SID_2024207,82,65.25,Paid,9,72.58,0,Enrolled,reedjonathan@example.com,375-885-7945x865,1
SID_2024207,77,71.79,Paid,9,72.58,0,Enrolled,reedjonathan@example.com,375-885-7945x865,2
SID_2024207,83,65.3,Paid,9,72.58,0,Enrolled,reedjonathan@example.com,375-885-7945x865,3
SID_2024207,83,69.57,Paid,9,72.58,0,Enrolled,reedjonathan@example.com,375-885-7945x865,4
SID_2024208,75,80.17,Paid,8,71.33,1,Enrolled,lauragraham@example.net,(452)681-5338x4922,1
SID_2024208,75,82.01,Paid,8,71.33,1,Enrolled,lauragraham@example.net,(452)681-5338x4922,2
SID_2024208,74,79.99,Paid,8,71.33,1,Enrolled,lauragraham@example.net,(452)681-5338x4922,3
SID_2024208,72,79.11,Paid,8,71.33,1,Enrolled,lauragraham@example.net,(452)681-5338x4922,4
SID_2024209,93,73.89,Paid,5,63.18,0,Enrolled,sherry55@example.com,8242525041,1
SID_2024209,91,75.12,Paid,5,63.18,0,Enrolled,sherry55@example.com,8242525041,2
SID_2024209,89,81.58,Paid,5,63.18,0,Enrolled,sherry55@example.com,8242525041,3
SID_2024209,88,81.84,Paid,5,63.18,0,Enrolled,sherry55@example.com,8242525041,4
SID_2024210,66,36.95,Due,4,59.0,0,Dropout,normankeith@example.org,+1-520-730-0544x80346,1
SID_2024210,72,43.34,Due,4,59.0,0,Dropout,normankeith@example.org,+1-520-730-0544x80346,2
SID_2024210,73,47.39,Due,4,59.0,0,Dropout,normankeith@example.org,+1-520-730-0544x80346,3
SID_2024210,78,53.12,Due,4,59.0,0,Dropout,normankeith@example.org,+1-520-730-0544x80346,4
SID_2024211,76,71.91,Paid,4,73.0,1,Enrolled,rebecca02@example.net,570-291-2874,1
SID_2024211,77,71.85,Paid,4,73.0,1,Enrolled,rebecca02@example.net,570-291-2874,2
SID_2024211,77,78.28,Paid,4,73.0,1,Enrolled,rebecca02@example.net,570-291-2874,3
SID_2024211,77,79.45,Paid,4,73.0,1,Enrolled,rebecca02@example.net,570-291-2874,4
SID_2024212,93,86.07,Paid,10,70.68,0,Graduate,seansims@example.org,(950)324-1216,1
SID_2024212,94,85.77,Paid,10,70.68,0,Graduate,seansims@example.org,(950)324-1216,2
SID_2024212,95,88.68,Paid,10,70.68,0,Graduate,seansims@example.org,(950)324-1216,3
SID_2024212,100,87.73,Paid,10,70.68,0,Graduate,seansims@example.org,(950)324-1216,4
SID_2024213,46,38.8,Overdue,1,30.6,1,Dropout,cbaker@example.com,(377)211-3960,1
SID_2024213,50,37.62,Overdue,1,30.6,1,Dropout,cbaker@example.com,(377)211-3960,2
SID_2024213,53,45.22,Overdue,1,30.6,1,Dropout,cbaker@example.com,(377)211-3960,3
SID_2024213,58,48.33,Overdue,1,30.6,1,Dropout,cbaker@example.com,(377)211-3960,4
SID_2024214,85,82.05,Due,5,71.44,0,Enrolled,jennifersanchez@example.com,(483)832-8032,1
SID_2024214,82,85.08,Due,5,71.44,0,Enrolled,jennifersanchez@example.com,(483)832-8032,2
SID_2024214,85,80.51,Due,5,71.44,0,Enrolled,jennifersanchez@example.com,(483)832-8032,3
SID_2024214,81,80.56,Due,5,71.44,0,Enrolled,jennifersanchez@example.com,(483)832-8032,4
SID_2024215,40,32.71,Due,3,28.17,0,Dropout,ereed@example.org,001-373-547-1296x05004,1
SID_2024215,43,33.68,Due,3,28.17,0,Dropout,ereed@example.org,001-373-547-1296x05004,2
SID_2024215,50,39.92,Due,3,28.17,0,Dropout,ereed@example.org,001-373-547-1296x05004,3
SID_2024215,55,43.48,Due,3,28.17,0,Dropout,ereed@example.org,001-373-547-1296x05004,4
SID_2024216,90,92.72,Paid,9,80.32,0,Graduate,nicolehorton@example.net,+1-406-346-1266x262,1
SID_2024216,91,98.04,Paid,9,80.32,0,Graduate,nicolehorton@example.net,+1-406-346-1266x262,2
SID_2024216,92,96.96,Paid,9,80.32,0,Graduate,nicolehorton@example.net,+1-406-346-1266x262,3
SID_2024216,93,100.0,Paid,9,80.32,0,Graduate,nicolehorton@example.net,+1-406-346-1266x262,4
SID_2024217,89,77.47,Paid,6,63.37,0,Enrolled,steven13@example.com,(721)963-9676x220,1
SID_2024217,89,84.35,Paid,6,63.37,0,Enrolled,steven13@example.com,(721)963-9676x220,2
SID_2024217,89,84.31,Paid,6,63.37,0,Enrolled,steven13@example.com,(721)963-9676x220,3
SID_2024217,87,82.16,Paid,6,63.37,0,Enrolled,steven13@example.com,(721)963-9676x220,4
SID_2024218,40,41.69,Overdue,1,37.32,0,Dropout,toddwalton@example.org,(645)287-3235,1
SID_2024218,40,47.34,Overdue,1,37.32,0,Dropout,toddwalton@example.org,(645)287-3235,2
SID_2024218,45,48.9,Overdue,1,37.32,0,Dropout,toddwalton@example.org,(645)287-3235,3
SID_2024218,49,53.48,Overdue,1,37.32,0,Dropout,toddwalton@example.org,(645)287-3235,4
SID_2024219,81,85.74,Due,9,59.39,0,Enrolled,mikemills@example.org,683.630.6837x0877,1
SID_2024219,78,84.05,Due,9,59.39,0,Enrolled,mikemills@example.org,683.630.6837x0877,2
SID_2024219,81,89.38,Due,9,59.39,0,Enrolled,mikemills@example.org,683.630.6837x0877,3
SID_2024219,80,89.55,Due,9,59.39,0,Enrolled,mikemills@example.org,683.630.6837x0877,4
SID_2024220,87,65.93,Paid,6,56.27,1,Enrolled,leonkevin@example.org,001-899-330-3192x3748,1
SID_2024220,87,65.66,Paid,6,56.27,1,Enrolled,leonkevin@example.org,001-899-330-3192x3748,2
SID_2024220,87,64.18,Paid,6,56.27,1,Enrolled,leonkevin@example.org,001-899-330-3192x3748,3
SID_2024220,92,60.5,Paid,6,56.27,1,Enrolled,leonkevin@example.org,001-899-330-3192x3748,4
SID_2024221,46,46.61,Due,4,37.43,1,Dropout,robertlopez@example.net,+1-992-715-1732x6292,1
SID_2024221,51,57.46,Due,4,37.43,1,Dropout,robertlopez@example.net,+1-992-715-1732x6292,2
SID_2024221,55,58.92,Due,4,37.43,1,Dropout,robertlopez@example.net,+1-992-715-1732x6292,3
SID_2024221,61,62.03,Due,4,37.43,1,Dropout,robertlopez@example.net,+1-992-715-1732x6292,4
SID_2024222,96,94.17,Paid,12,83.75,0,Graduate,brandonmiller@example.org,878-907-9314,1
SID_2024222,99,99.6,Paid,12,83.75,0,Graduate,brandonmiller@example.org,878-907-9314,2
SID_2024222,98,100.0,Paid,12,83.75,0,Graduate,brandonmiller@example.org,878-907-9314,3
SID_2024222,99,97.85,Paid,12,83.75,0,Graduate,brandonmiller@example.org,878-907-9314,4
SID_2024223,89,78.71,Paid,3,55.73,1,Enrolled,nsalazar@example.org,804.921.8306,1
SID_2024223,89,79.8,Paid,3,55.73,1,Enrolled,nsalazar@example.org,804.921.8306,2
SID_2024223,88,79.21,Paid,3,55.73,1,Enrolled,nsalazar@example.org,804.921.8306,3
SID_2024223,88,77.92,Paid,3,55.73,1,Enrolled,nsalazar@example.org,804.921.8306,4
SID_2024224,40,43.68,Due,3,41.56,1,Dropout,michaelcharles@example.net,+1-836-232-7142x86375,1
SID_2024224,40,48.57,Due,3,41.56,1,Dropout,michaelcharles@example.net,+1-836-232-7142x86375,2
SID_2024224,47,50.29,Due,3,41.56,1,Dropout,michaelcharles@example.net,+1-836-232-7142x86375,3
SID_2024224,51,53.51,Due,3,41.56,1,Dropout,michaelcharles@example.net,+1-836-232-7142x86375,4
SID_2024225,82,74.91,Due,4,71.17,0,Enrolled,woconnor@example.com,868.910.1640x009,1
SID_2024225,77,77.8,Due,4,71.17,0,Enrolled,woconnor@example.com,868.910.1640x009,2
SID_2024225,77,76.09,Due,4,71.17,0,Enrolled,woconnor@example.com,868.910.1640x009,3
SID_2024225,79,76.05,Due,4,71.17,0,Enrolled,woconnor@example.com,868.910.1640x009,4
SID_2024226,95,64.34,Due,4,72.81,0,Enrolled,bakerhenry@example.com,818.984.7883,1
SID_2024226,96,72.83,Due,4,72.81,0,Enrolled,bakerhenry@example.com,818.984.7883,2
SID_2024226,94,66.58,Due,4,72.81,0,Enrolled,bakerhenry@example.com,818.984.7883,3
SID_2024226,92,66.86,Due,4,72.81,0,Enrolled,bakerhenry@example.com,818.984.7883,4
SID_2024227,73,65.61,Paid,4,75.42,0,Enrolled,hramos@example.org,+1-970-891-5776x0368,1
SID_2024227,73,62.53,Paid,4,75.42,0,Enrolled,hramos@example.org,+1-970-891-5776x0368,2
SID_2024227,68,61.0,Paid,4,75.42,0,Enrolled,hramos@example.org,+1-970-891-5776x0368,3
SID_2024227,72,63.17,Paid,4,75.42,0,Enrolled,hramos@example.org,+1-970-891-5776x0368,4
SID_2024228,52,30.0,Paid,0,35.97,1,Dropout,karinacombs@example.com,001-289-826-3694x2578,1
SID_2024228,58,30.0,Paid,0,35.97,1,Dropout,karinacombs@example.com,001-289-826-3694x2578,2
SID_2024228,61,33.18,Paid,0,35.97,1,Dropout,karinacombs@example.com,001-289-826-3694x2578,3
SID_2024228,64,36.25,Paid,0,35.97,1,Dropout,karinacombs@example.com,001-289-826-3694x2578,4
SID_2024229,58,40.25,Overdue,3,43.64,0,Dropout,ymcgee@example.net,001-613-706-5174,1
SID_2024229,60,37.5,Overdue,3,43.64,0,Dropout,ymcgee@example.net,001-613-706-5174,2
SID_2024229,65,42.34,Overdue,3,43.64,0,Dropout,ymcgee@example.net,001-613-706-5174,3
SID_2024229,70,46.56,Overdue,3,43.64,0,Dropout,ymcgee@example.net,001-613-706-5174,4
SID_2024230,47,42.15,Overdue,0,35.86,1,Dropout,alyssahoward@example.com,001-950-936-1572x589,1
SID_2024230,50,41.13,Overdue,0,35.86,1,Dropout,alyssahoward@example.com,001-950-936-1572x589,2
SID_2024230,52,47.8,Overdue,0,35.86,1,Dropout,alyssahoward@example.com,001-950-936-1572x589,3
SID_2024230,56,51.31,Overdue,0,35.86,1,Dropout,alyssahoward@example.com,001-950-936-1572x589,4
SID_2024231,90,74.44,Paid,5,74.33,1,Enrolled,carsonamanda@example.net,422-880-9329,1
SID_2024231,89,70.48,Paid,5,74.33,1,Enrolled,carsonamanda@example.net,422-880-9329,2
SID_2024231,92,78.04,Paid,5,74.33,1,Enrolled,carsonamanda@example.net,422-880-9329,3
SID_2024231,94,72.78,Paid,5,74.33,1,Enrolled,carsonamanda@example.net,422-880-9329,4
SID_2024232,40,30.0,Overdue,0,48.88,0,Dropout,richardluna@example.net,954-968-0171,1
SID_2024232,40,30.0,Overdue,0,48.88,0,Dropout,richardluna@example.net,954-968-0171,2
SID_2024232,40,36.65,Overdue,0,48.88,0,Dropout,richardluna@example.net,954-968-0171,3
SID_2024232,40,38.7,Overdue,0,48.88,0,Dropout,richardluna@example.net,954-968-0171,4
SID_2024233,52,39.25,Overdue,4,53.52,1,Dropout,ugiles@example.net,+1-536-958-8581x470,1
SID_2024233,51,46.0,Overdue,4,53.52,1,Dropout,ugiles@example.net,+1-536-958-8581x470,2
SID_2024233,58,52.46,Overdue,4,53.52,1,Dropout,ugiles@example.net,+1-536-958-8581x470,3
SID_2024233,61,56.51,Overdue,4,53.52,1,Dropout,ugiles@example.net,+1-536-958-8581x470,4
SID_2024234,53,44.73,Overdue,2,34.37,0,Dropout,jasontucker@example.net,441-937-4404,1
SID_2024234,61,47.48,Overdue,2,34.37,0,Dropout,jasontucker@example.net,441-937-4404,2
SID_2024234,65,52.26,Overdue,2,34.37,0,Dropout,jasontucker@example.net,441-937-4404,3
SID_2024234,71,55.54,Overdue,2,34.37,0,Dropout,jasontucker@example.net,441-937-4404,4
SID_2024235,94,94.96,Paid,5,86.48,0,Graduate,zthomas@example.net,786-383-5565,1
SID_2024235,96,96.58,Paid,5,86.48,0,Graduate,zthomas@example.net,786-383-5565,2
SID_2024235,95,97.32,Paid,5,86.48,0,Graduate,zthomas@example.net,786-383-5565,3
SID_2024235,96,98.76,Paid,5,86.48,0,Graduate,zthomas@example.net,786-383-5565,4
SID_2024236,75,74.8,Paid,3,65.42,1,Enrolled,nicole26@example.com,9265136770,1
SID_2024236,73,71.64,Paid,3,65.42,1,Enrolled,nicole26@example.com,9265136770,2
SID_2024236,73,70.6,Paid,3,65.42,1,Enrolled,nicole26@example.com,9265136770,3
SID_2024236,70,75.95,Paid,3,65.42,1,Enrolled,nicole26@example.com,9265136770,4
SID_2024237,89,76.37,Paid,5,63.94,0,Enrolled,charlespatterson@example.net,875.743.8023,1
SID_2024237,86,79.39,Paid,5,63.94,0,Enrolled,charlespatterson@example.net,875.743.8023,2
SID_2024237,87,76.28,Paid,5,63.94,0,Enrolled,charlespatterson@example.net,875.743.8023,3
SID_2024237,86,78.3,Paid,5,63.94,0,Enrolled,charlespatterson@example.net,875.743.8023,4
SID_2024238,79,76.6,Paid,3,69.78,0,Enrolled,beth09@example.com,624-709-2992x567,1
SID_2024238,77,78.47,Paid,3,69.78,0,Enrolled,beth09@example.com,624-709-2992x567,2
SID_2024238,76,79.26,Paid,3,69.78,0,Enrolled,beth09@example.com,624-709-2992x567,3
SID_2024238,78,77.22,Paid,3,69.78,0,Enrolled,beth09@example.com,624-709-2992x567,4
SID_2024239,96,78.43,Paid,11,70.79,1,Graduate,ahuff@example.net,(585)517-8271x6276,1
SID_2024239,96,82.47,Paid,11,70.79,1,Graduate,ahuff@example.net,(585)517-8271x6276,2
SID_2024239,100,83.59,Paid,11,70.79,1,Graduate,ahuff@example.net,(585)517-8271x6276,3
SID_2024239,98,81.21,Paid,11,70.79,1,Graduate,ahuff@example.net,(585)517-8271x6276,4
SID_2024240,69,64.92,Paid,3,60.74,0,Enrolled,lisa14@example.org,245-476-6422x66698,1
SID_2024240,73,68.32,Paid,3,60.74,0,Enrolled,lisa14@example.org,245-476-6422x66698,2
SID_2024240,70,64.76,Paid,3,60.74,0,Enrolled,lisa14@example.org,245-476-6422x66698,3
SID_2024240,72,70.07,Paid,3,60.74,0,Enrolled,lisa14@example.org,245-476-6422x66698,4
SID_2024241,100,88.17,Paid,9,77.64,1,Graduate,ashley40@example.net,217-670-4521x010,1
SID_2024241,100,88.53,Paid,9,77.64,1,Graduate,ashley40@example.net,217-670-4521x010,2
SID_2024241,100,95.02,Paid,9,77.64,1,Graduate,ashley40@example.net,217-670-4521x010,3
SID_2024241,100,100.0,Paid,9,77.64,1,Graduate,ashley40@example.net,217-670-4521x010,4
SID_2024242,100,80.39,Paid,6,76.28,0,Graduate,reedrobert@example.net,283.327.3855x998,1
SID_2024242,100,80.96,Paid,6,76.28,0,Graduate,reedrobert@example.net,283.327.3855x998,2
SID_2024242,100,88.8,Paid,6,76.28,0,Graduate,reedrobert@example.net,283.327.3855x998,3
SID_2024242,100,91.34,Paid,6,76.28,0,Graduate,reedrobert@example.net,283.327.3855x998,4
SID_2024243,86,62.06,Paid,3,59.63,0,Enrolled,villachristine@example.org,+1-401-883-4990x808,1
SID_2024243,88,60.14,Paid,3,59.63,0,Enrolled,villachristine@example.org,+1-401-883-4990x808,2
SID_2024243,91,59.74,Paid,3,59.63,0,Enrolled,villachristine@example.org,+1-401-883-4990x808,3
SID_2024243,91,61.41,Paid,3,59.63,0,Enrolled,villachristine@example.org,+1-401-883-4990x808,4
SID_2024244,81,77.48,Paid,7,68.35,0,Enrolled,yolanda50@example.net,001-386-920-6492x678,1
SID_2024244,81,70.57,Paid,7,68.35,0,Enrolled,yolanda50@example.net,001-386-920-6492x678,2
SID_2024244,76,70.27,Paid,7,68.35,0,Enrolled,yolanda50@example.net,001-386-920-6492x678,3
SID_2024244,79,74.29,Paid,7,68.35,0,Enrolled,yolanda50@example.net,001-386-920-6492x678,4
SID_2024245,57,48.34,Overdue,0,59.68,0,Dropout,yadkins@example.org,001-292-490-1198x04202,1
SID_2024245,69,42.91,Overdue,0,59.68,0,Dropout,yadkins@example.org,001-292-490-1198x04202,2
SID_2024245,70,51.9,Overdue,0,59.68,0,Dropout,yadkins@example.org,001-292-490-1198x04202,3
SID_2024245,75,54.38,Overdue,0,59.68,0,Dropout,yadkins@example.org,001-292-490-1198x04202,4
SID_2024246,85,66.43,Paid,4,55.11,0,Enrolled,oliviayates@example.net,248-377-8560,1
SID_2024246,87,60.15,Paid,4,55.11,0,Enrolled,oliviayates@example.net,248-377-8560,2
SID_2024246,86,63.01,Paid,4,55.11,0,Enrolled,oliviayates@example.net,248-377-8560,3
SID_2024246,86,66.9,Paid,4,55.11,0,Enrolled,oliviayates@example.net,248-377-8560,4
SID_2024247,87,79.47,Paid,8,57.38,0,Enrolled,tsantana@example.net,(414)408-3766,1
SID_2024247,92,86.05,Paid,8,57.38,0,Enrolled,tsantana@example.net,(414)408-3766,2
SID_2024247,90,85.15,Paid,8,57.38,0,Enrolled,tsantana@example.net,(414)408-3766,3
SID_2024247,86,86.28,Paid,8,57.38,0,Enrolled,tsantana@example.net,(414)408-3766,4
SID_2024248,88,93.82,Paid,11,85.43,0,Graduate,greenjacqueline@example.org,001-327-944-2750x61403,1
SID_2024248,90,98.35,Paid,11,85.43,0,Graduate,greenjacqueline@example.org,001-327-944-2750x61403,2
SID_2024248,89,100.0,Paid,11,85.43,0,Graduate,greenjacqueline@example.org,001-327-944-2750x61403,3
SID_2024248,90,100.0,Paid,11,85.43,0,Graduate,greenjacqueline@example.org,001-327-944-2750x61403,4
SID_2024249,76,70.21,Paid,5,63.94,0,Enrolled,zharris@example.org,738.798.6491,1
SID_2024249,82,74.49,Paid,5,63.94,0,Enrolled,zharris@example.org,738.798.6491,2
SID_2024249,78,67.37,Paid,5,63.94,0,Enrolled,zharris@example.org,738.798.6491,3
SID_2024249,81,66.43,Paid,5,63.94,0,Enrolled,zharris@example.org,738.798.6491,4
SID_2024250,92,76.92,Paid,6,64.98,1,Enrolled,marcjones@example.com,2816228908,1
SID_2024250,93,70.33,Paid,6,64.98,1,Enrolled,marcjones@example.com,2816228908,2
SID_2024250,92,77.51,Paid,6,64.98,1,Enrolled,marcjones@example.com,2816228908,3
SID_2024250,87,77.78,Paid,6,64.98,1,Enrolled,marcjones@example.com,2816228908,4
SID_2024251,94,70.27,Paid,6,73.52,0,Enrolled,brentmack@example.com,(816)757-2192,1
SID_2024251,90,71.22,Paid,6,73.52,0,Enrolled,brentmack@example.com,(816)757-2192,2
SID_2024251,94,74.58,Paid,6,73.52,0,Enrolled,brentmack@example.com,(816)757-2192,3
SID_2024251,88,73.16,Paid,6,73.52,0,Enrolled,brentmack@example.com,(816)757-2192,4
SID_2024252,100,87.86,Paid,10,76.74,1,Graduate,anthony69@example.com,001-801-625-5070x04257,1
SID_2024252,100,87.9,Paid,10,76.74,1,Graduate,anthony69@example.com,001-801-625-5070x04257,2
SID_2024252,100,88.92,Paid,10,76.74,1,Graduate,anthony69@example.com,001-801-625-5070x04257,3
SID_2024252,100,98.27,Paid,10,76.74,1,Graduate,anthony69@example.com,001-801-625-5070x04257,4
SID_2024253,40,51.1,Due,0,59.13,0,Dropout,pcook@example.net,602.946.3560x26025,1
SID_2024253,40,55.93,Due,0,59.13,0,Dropout,pcook@example.net,602.946.3560x26025,2
SID_2024253,40,60.99,Due,0,59.13,0,Dropout,pcook@example.net,602.946.3560x26025,3
SID_2024253,43,64.49,Due,0,59.13,0,Dropout,pcook@example.net,602.946.3560x26025,4
SID_2024254,55,30.0,Paid,4,59.51,0,Dropout,sarah59@example.net,(834)836-0145x2934,1
SID_2024254,55,34.79,Paid,4,59.51,0,Dropout,sarah59@example.net,(834)836-0145x2934,2
SID_2024254,63,36.88,Paid,4,59.51,0,Dropout,sarah59@example.net,(834)836-0145x2934,3
SID_2024254,67,41.78,Paid,4,59.51,0,Dropout,sarah59@example.net,(834)836-0145x2934,4
SID_2024255,75,63.33,Paid,6,57.04,0,Enrolled,anne90@example.com,914-386-7699,1
SID_2024255,73,67.26,Paid,6,57.04,0,Enrolled,anne90@example.com,914-386-7699,2
SID_2024255,70,66.75,Paid,6,57.04,0,Enrolled,anne90@example.com,914-386-7699,3
SID_2024255,74,64.0,Paid,6,57.04,0,Enrolled,anne90@example.com,914-386-7699,4
SID_2024256,79,63.19,Paid,7,55.85,0,Enrolled,collinschristy@example.com,9357810904,1
SID_2024256,80,62.38,Paid,7,55.85,0,Enrolled,collinschristy@example.com,9357810904,2
SID_2024256,84,69.03,Paid,7,55.85,0,Enrolled,collinschristy@example.com,9357810904,3
SID_2024256,84,62.71,Paid,7,55.85,0,Enrolled,collinschristy@example.com,9357810904,4
SID_2024257,100,88.52,Paid,9,82.32,0,Graduate,turnertony@example.org,001-937-728-1675,1
SID_2024257,100,89.65,Paid,9,82.32,0,Graduate,turnertony@example.org,001-937-728-1675,2
SID_2024257,100,94.31,Paid,9,82.32,0,Graduate,turnertony@example.org,001-937-728-1675,3
SID_2024257,100,93.8,Paid,9,82.32,0,Graduate,turnertony@example.org,001-937-728-1675,4
SID_2024258,74,84.11,Due,9,65.64,0,Enrolled,michaeltrujillo@example.com,(205)546-0276,1
SID_2024258,79,82.2,Due,9,65.64,0,Enrolled,michaeltrujillo@example.com,(205)546-0276,2
SID_2024258,77,79.25,Due,9,65.64,0,Enrolled,michaeltrujillo@example.com,(205)546-0276,3
SID_2024258,73,87.63,Due,9,65.64,0,Enrolled,michaeltrujillo@example.com,(205)546-0276,4
SID_2024259,89,97.87,Paid,9,90.4,1,Graduate,epace@example.org,2015899451,1
SID_2024259,92,97.77,Paid,9,90.4,1,Graduate,epace@example.org,2015899451,2
SID_2024259,91,100.0,Paid,9,90.4,1,Graduate,epace@example.org,2015899451,3
SID_2024259,96,100.0,Paid,9,90.4,1,Graduate,epace@example.org,2015899451,4
SID_2024260,82,59.25,Paid,5,64.5,0,Enrolled,mathewrobinson@example.com,259-309-7702,1
SID_2024260,80,58.73,Paid,5,64.5,0,Enrolled,mathewrobinson@example.com,259-309-7702,2
SID_2024260,83,63.7,Paid,5,64.5,0,Enrolled,mathewrobinson@example.com,259-309-7702,3
SID_2024260,80,67.22,Paid,5,64.5,0,Enrolled,mathewrobinson@example.com,259-309-7702,4
SID_2024261,85,65.56,Paid,7,58.4,1,Enrolled,grahamadam@example.net,488-427-9779x7504,1
SID_2024261,80,61.59,Paid,7,58.4,1,Enrolled,grahamadam@example.net,488-427-9779x7504,2
SID_2024261,84,69.67,Paid,7,58.4,1,Enrolled,grahamadam@example.net,488-427-9779x7504,3
SID_2024261,85,64.48,Paid,7,58.4,1,Enrolled,grahamadam@example.net,488-427-9779x7504,4
SID_2024262,91,69.32,Due,4,57.21,1,Enrolled,colleenholden@example.net,(372)910-6649x75184,1
SID_2024262,90,68.63,Due,4,57.21,1,Enrolled,colleenholden@example.net,(372)910-6649x75184,2
SID_2024262,92,70.13,Due,4,57.21,1,Enrolled,colleenholden@example.net,(372)910-6649x75184,3
SID_2024262,95,67.91,Due,4,57.21,1,Enrolled,colleenholden@example.net,(372)910-6649x75184,4
SID_2024263,72,63.99,Paid,4,61.05,0,Enrolled,xwright@example.org,(381)432-4761,1
SID_2024263,73,60.02,Paid,4,61.05,0,Enrolled,xwright@example.org,(381)432-4761,2
SID_2024263,68,65.89,Paid,4,61.05,0,Enrolled,xwright@example.org,(381)432-4761,3
SID_2024263,71,61.94,Paid,4,61.05,0,Enrolled,xwright@example.org,(381)432-4761,4
SID_2024264,86,91.46,Paid,9,71.28,0,Graduate,barbaratorres@example.net,(424)772-0289,1
SID_2024264,87,93.8,Paid,9,71.28,0,Graduate,barbaratorres@example.net,(424)772-0289,2
SID_2024264,91,93.62,Paid,9,71.28,0,Graduate,barbaratorres@example.net,(424)772-0289,3
SID_2024264,89,100.0,Paid,9,71.28,0,Graduate,barbaratorres@example.net,(424)772-0289,4
SID_2024265,40,48.52,Overdue,0,53.09,0,Dropout,christopher71@example.com,479-667-2465x014,1
SID_2024265,47,50.63,Overdue,0,53.09,0,Dropout,christopher71@example.com,479-667-2465x014,2
SID_2024265,49,49.78,Overdue,0,53.09,0,Dropout,christopher71@example.com,479-667-2465x014,3
SID_2024265,55,55.08,Overdue,0,53.09,0,Dropout,christopher71@example.com,479-667-2465x014,4
SID_2024266,94,67.59,Paid,4,78.11,0,Enrolled,kcoleman@example.org,268-723-4593,1
SID_2024266,91,67.73,Paid,4,78.11,0,Enrolled,kcoleman@example.org,268-723-4593,2
SID_2024266,93,59.15,Paid,4,78.11,0,Enrolled,kcoleman@example.org,268-723-4593,3
SID_2024266,92,65.58,Paid,4,78.11,0,Enrolled,kcoleman@example.org,268-723-4593,4
SID_2024267,75,69.69,Paid,6,66.89,0,Enrolled,blankenshipcarol@example.com,(366)266-4272x81062,1
SID_2024267,77,73.71,Paid,6,66.89,0,Enrolled,blankenshipcarol@example.com,(366)266-4272x81062,2
SID_2024267,80,76.39,Paid,6,66.89,0,Enrolled,blankenshipcarol@example.com,(366)266-4272x81062,3
SID_2024267,78,75.24,Paid,6,66.89,0,Enrolled,blankenshipcarol@example.com,(366)266-4272x81062,4
SID_2024268,72,74.57,Paid,8,64.52,0,Enrolled,brooke80@example.net,827-289-8679x83074,1
SID_2024268,77,69.37,Paid,8,64.52,0,Enrolled,brooke80@example.net,827-289-8679x83074,2
SID_2024268,74,73.24,Paid,8,64.52,0,Enrolled,brooke80@example.net,827-289-8679x83074,3
SID_2024268,72,72.14,Paid,8,64.52,0,Enrolled,brooke80@example.net,827-289-8679x83074,4
SID_2024269,99,98.96,Paid,6,72.46,0,Graduate,tamarakemp@example.net,805.311.2919,1
SID_2024269,99,99.91,Paid,6,72.46,0,Graduate,tamarakemp@example.net,805.311.2919,2
SID_2024269,100,100.0,Paid,6,72.46,0,Graduate,tamarakemp@example.net,805.311.2919,3
SID_2024269,100,100.0,Paid,6,72.46,0,Graduate,tamarakemp@example.net,805.311.2919,4
SID_2024270,72,85.9,Paid,7,60.9,1,Enrolled,rfox@example.net,(642)396-2785,1
